latitude,longitude,room_type,bathrooms,bedrooms,beds,price,property_type,accommodates
37.74924,-122.42022,Private room,1.0,1.0,1.0,67.0,Private room in condo,1
37.75825,-122.40078,Private room,1.0,1.0,1.0,166.0,Private room in rental unit,2
37.7401,-122.50589,Entire home/apt,1.0,1.0,1.0,107.0,Entire guest suite,2
37.765087,-122.43576,Entire home/apt,1.0,1.0,1.0,218.0,Entire condo,4
37.80072,-122.40418,Entire home/apt,1.0,1.0,1.0,75.0,Entire rental unit,1
37.75939,-122.44963,Entire home/apt,1.0,1.0,2.0,161.0,Entire guest suite,4
37.79482,-122.44075,Entire home/apt,1.0,0.0,1.0,99.0,Entire serviced apartment,2
37.78487,-122.44063,Private room,1.0,1.0,1.0,88.0,Private room in condo,1
37.79332,-122.44095,Entire home/apt,1.0,0.0,1.0,99.0,Entire serviced apartment,2
37.71653,-122.45091,Private room,1.0,1.0,1.0,50.0,Private room in home,1
37.76392,-122.42662,Entire home/apt,1.0,3.0,3.0,204.0,Entire rental unit,6
37.73804,-122.39217,Entire home/apt,2.0,1.0,3.0,132.0,Entire guest suite,4
37.76811,-122.41955,Private room,1.5,1.0,1.0,77.0,Private room in rental unit,1
37.76639,-122.41958,Private room,1.5,1.0,1.0,80.0,Private room in home,1
37.76685,-122.41803,Private room,1.5,1.0,1.0,77.0,Private room in home,1
37.7873984,-122.3923904,Entire home/apt,1.0,1.0,1.0,433.0,Entire rental unit,2
37.773377,-122.396868,Entire home/apt,2.0,2.0,2.0,451.0,Entire rental unit,4
37.78315,-122.39469,Entire home/apt,1.0,1.0,1.0,167.0,Entire loft,3
37.7751,-122.42872,Entire home/apt,1.0,1.0,1.0,175.0,Entire rental unit,2
37.76615,-122.42009,Private room,1.5,1.0,1.0,77.0,Private room in home,1
37.7308,-122.47926,Entire home/apt,1.0,1.0,2.0,231.0,Entire rental unit,4
37.78706,-122.40925,Entire home/apt,1.0,0.0,2.0,118.0,Entire serviced apartment,3
37.78929,-122.4118,Entire home/apt,1.0,0.0,1.0,999.0,Entire rental unit,2
37.797432,-122.407883,Private room,1.0,1.0,1.0,148.0,Room in hotel,2
37.78697,-122.43396,Private room,1.5,1.0,1.0,92.0,Private room in home,2
37.76739,-122.41989,Private room,1.5,1.0,1.0,76.0,Private room in home,1
37.77406,-122.391,Entire home/apt,1.0,1.0,1.0,429.0,Entire rental unit,2
37.74928,-122.44407,Entire home/apt,1.0,1.0,0.0,120.0,Entire rental unit,4
37.76655,-122.42087,Entire home/apt,1.0,2.0,2.0,206.0,Entire condo,3
37.80055,-122.40537,Entire home/apt,1.0,0.0,1.0,119.0,Entire condo,2
37.78951,-122.40376,Private room,1.0,1.0,1.0,103.0,Room in hotel,2
37.78557,-122.41064,Private room,1.0,1.0,3.0,88.0,Private room in hostel,3
37.80009,-122.40966,Private room,1.0,1.0,1.0,241.0,Room in hotel,2
37.7755,-122.44373,Entire home/apt,1.5,3.0,4.0,200.0,Entire home,5
37.7934,-122.41257,Entire home/apt,1.0,1.0,1.0,210.0,Entire condo,2
37.72939,-122.36871,Entire home/apt,1.0,2.0,1.0,175.0,Entire condo,2
37.76458,-122.47713,Private room,1.0,1.0,1.0,43.0,Private room in home,1
37.73619843,-122.4347916,Entire home/apt,2.5,3.0,4.0,318.0,Entire home,6
37.78796,-122.43105,Entire home/apt,1.0,1.0,1.0,125.0,Entire rental unit,2
37.76779,-122.41845,Private room,1.5,1.0,1.0,76.0,Private room in home,1
37.75617,-122.4786,Entire home/apt,1.0,1.0,1.0,140.0,Entire guest suite,2
37.75582,-122.47889,Entire home/apt,1.0,2.0,2.0,272.0,Entire guest suite,4
37.7871778,-122.3963593,Entire home/apt,2.0,2.0,2.0,520.0,Entire rental unit,4
37.7872571,-122.3963215,Entire home/apt,2.0,2.0,2.0,520.0,Entire rental unit,4
37.758636,-122.396339,Entire home/apt,2.5,3.0,5.0,500.0,Entire home,6
37.75198,-122.42352,Entire home/apt,1.0,1.0,1.0,126.0,Entire rental unit,3
37.7744,-122.40033,Entire home/apt,2.0,2.0,2.0,213.0,Entire guesthouse,4
37.74536,-122.47367,Private room,1.0,0.0,1.0,67.0,Private room in home,3
37.805202,-122.445206,Entire home/apt,4.0,4.0,5.0,998.0,Entire home,10
37.74997,-122.43275,Entire home/apt,1.0,2.0,2.0,347.0,Entire condo,4
37.75764,-122.40112,Private room,1.0,2.0,4.0,85.0,Private room in rental unit,2
37.76797,-122.41788,Private room,1.5,1.0,1.0,80.0,Private room in home,1
37.7667,-122.4179,Private room,1.5,1.0,1.0,76.0,Private room in home,1
37.76658,-122.41996,Private room,1.5,1.0,1.0,76.0,Private room in home,1
37.76478,-122.40694,Entire home/apt,1.0,2.0,2.0,550.0,Entire rental unit,4
37.76552,-122.43251,Entire home/apt,1.0,0.0,1.0,100.0,Entire rental unit,3
37.79371,-122.413,Entire home/apt,1.0,1.0,1.0,90.0,Entire rental unit,2
37.75185,-122.40363,Entire home/apt,1.0,3.0,4.0,360.0,Entire condo,5
37.75132,-122.43145,Entire home/apt,1.0,2.0,2.0,275.0,Entire home,4
37.76344,-122.47519,Entire home/apt,1.0,1.0,1.0,131.0,Entire guest suite,2
37.7871778,-122.3963593,Entire home/apt,2.0,2.0,2.0,519.0,Entire rental unit,4
37.70936,-122.43325,Private room,1.0,1.0,1.0,500.0,Private room in guest suite,1
37.77787,-122.42314,Entire home/apt,1.0,1.0,1.0,63.0,Entire rental unit,2
37.77925,-122.46516,Entire home/apt,1.5,2.0,4.0,542.0,Entire rental unit,6
37.73388,-122.41822,Shared room,2.0,3.0,3.0,250.0,Shared room in home,4
37.75644,-122.47803,Private room,1.0,1.0,1.0,80.0,Private room in home,1
37.78892,-122.40984,Entire home/apt,1.0,0.0,2.0,152.0,Entire condo,4
37.7873,-122.41141,Entire home/apt,1.0,0.0,2.0,115.0,Entire condo,4
37.73643,-122.38969,Private room,1.0,1.0,1.0,95.0,Private room in home,2
37.78491,-122.44206,Private room,1.0,1.0,1.0,109.0,Private room in condo,1
37.79678726,-122.4139786,Entire home/apt,2.0,2.0,3.0,271.0,Entire rental unit,5
37.78207,-122.39515,Private room,2.0,2.0,2.0,401.0,Private room in condo,4
37.71069,-122.41253,Entire home/apt,1.0,3.0,4.0,173.0,Entire home,7
37.75517,-122.41838,Entire home/apt,1.0,2.0,2.0,260.0,Entire condo,4
37.77669,-122.50087,Private room,1.0,1.0,2.0,54.0,Private room in guest suite,2
37.79135,-122.43048,Entire home/apt,1.0,1.0,1.0,291.0,Entire condo,3
37.73725,-122.49135,Entire home/apt,1.5,3.0,3.0,276.0,Entire home,7
37.73156,-122.38796,Entire home/apt,1.0,1.0,1.0,124.0,Entire place,2
37.77408,-122.43977,Entire home/apt,2.0,4.0,0.0,495.0,Entire rental unit,8
37.7894,-122.42919,Entire home/apt,1.0,0.0,1.0,879.0,Entire rental unit,2
37.74641,-122.42542,Entire home/apt,2.0,2.0,2.0,224.0,Entire rental unit,4
37.74925,-122.50383,Private room,1.0,1.0,2.0,90.0,Private room in home,3
37.75792,-122.4682,Entire home/apt,1.0,2.0,2.0,360.0,Entire home,4
37.778759,-122.422256,Entire home/apt,1.0,1.0,1.0,234.0,Entire condo,2
37.76785,-122.42421,Private room,1.5,1.0,1.0,88.0,Private room in home,1
37.77778,-122.42264,Entire home/apt,1.0,1.0,1.0,234.0,Entire condo,2
37.75233,-122.42441,Entire home/apt,1.0,1.0,1.0,104.0,Entire rental unit,2
37.74079,-122.41447,Entire home/apt,1.5,2.0,2.0,316.0,Entire home,3
37.7451,-122.48148,Private room,1.0,1.0,1.0,102.0,Private room in home,2
37.76719,-122.45037,Entire home/apt,1.0,1.0,3.0,105.0,Entire condo,4
37.802021,-122.417549,Entire home/apt,1.0,1.0,1.0,122.0,Entire rental unit,2
37.79661581,-122.4192057,Entire home/apt,2.0,2.0,5.0,254.0,Entire condo,6
37.75904,-122.46939,Entire home/apt,1.0,1.0,3.0,119.0,Entire rental unit,2
37.76079,-122.4184,Entire home/apt,1.0,3.0,3.0,498.0,Entire home,6
37.745853,-122.419228,Entire home/apt,1.0,2.0,2.0,200.0,Entire condo,4
37.712471,-122.457535,Entire home/apt,2.0,3.0,3.0,225.0,Entire home,6
37.78817749,-122.3925247,Entire home/apt,1.0,2.0,3.0,303.0,Entire condo,4
37.765797,-122.452225,Private room,3.5,1.0,1.0,56.0,Private room in rental unit,1
37.78201,-122.39834,Entire home/apt,1.0,1.0,1.0,129.0,Entire condo,2
37.74923,-122.50577,Private room,1.0,1.0,1.0,61.0,Private room in home,2
37.79771,-122.40336,Private room,1.0,1.0,1.0,45.0,Private room in serviced apartment,2
37.78871,-122.41157,Entire home/apt,1.0,0.0,2.0,130.0,Entire serviced apartment,3
37.78823,-122.40944,Entire home/apt,1.0,0.0,2.0,130.0,Entire serviced apartment,3
37.78902,-122.41001,Entire home/apt,1.0,0.0,2.0,130.0,Entire serviced apartment,3
37.785175,-122.445808,Entire home/apt,2.5,3.0,4.0,575.0,Entire condo,8
37.72433,-122.43883,Private room,1.0,1.0,2.0,67.0,Private room in home,3
37.75499,-122.50457,Entire home/apt,1.0,0.0,1.0,94.0,Entire guest suite,2
37.773377,-122.396868,Entire home/apt,2.0,2.0,2.0,454.0,Entire rental unit,4
37.72401,-122.44045,Private room,1.0,1.0,1.0,53.0,Private room in home,1
37.72261,-122.44019,Private room,1.0,1.0,2.0,67.0,Private room in home,3
37.75401,-122.41586,Private room,1.0,2.0,4.0,171.0,Private room,4
37.79283,-122.44534,Entire home/apt,1.0,1.0,1.0,113.0,Entire rental unit,2
37.79471,-122.43114,Entire home/apt,2.0,2.0,2.0,300.0,Entire condo,4
37.75814,-122.42161,Entire home/apt,1.0,2.0,2.0,340.0,Entire rental unit,4
37.765797,-122.452225,Private room,3.0,1.0,1.0,55.0,Private room in rental unit,1
37.7599,-122.41039,Entire home/apt,1.0,1.0,1.0,117.0,Entire guest suite,2
37.80046,-122.42021,Entire home/apt,2.0,4.0,5.0,764.0,Entire condo,7
37.76579666,-122.4522247,Private room,3.0,1.0,1.0,58.0,Private room in rental unit,1
37.77835,-122.42327,Entire home/apt,1.0,1.0,1.0,157.0,Entire serviced apartment,2
37.75508,-122.4738,Entire home/apt,1.0,1.0,1.0,201.0,Entire guest suite,2
37.76899,-122.43919,Entire home/apt,2.0,2.0,3.0,245.0,Entire condo,4
37.76228,-122.43931,Entire home/apt,2.0,2.0,3.0,195.0,Entire condo,3
37.75522,-122.507,Entire home/apt,1.0,2.0,2.0,397.0,Entire rental unit,4
37.74652,-122.44455,Entire home/apt,1.0,2.0,2.0,144.0,Entire condo,4
37.77481,-122.42142,Entire home/apt,2.0,2.0,2.0,225.0,Entire condo,4
37.78262,-122.43098,Entire home/apt,2.0,2.0,2.0,329.0,Entire condo,4
37.73983,-122.47529,Entire home/apt,2.0,2.0,2.0,205.0,Entire guest suite,4
37.78911,-122.41133,Entire home/apt,1.0,1.0,2.0,140.0,Entire condo,2
37.77677,-122.39142,Entire home/apt,2.5,2.0,3.0,585.0,Entire condo,6
37.78937,-122.40726,Entire home/apt,1.0,0.0,2.0,133.0,Entire serviced apartment,2
37.78964,-122.40762,Entire home/apt,1.0,1.0,2.0,154.0,Entire serviced apartment,4
37.76705,-122.42038,Entire home/apt,1.0,1.0,1.0,138.0,Entire condo,2
37.72109,-122.4055,Entire home/apt,1.0,1.0,1.0,92.0,Entire rental unit,2
37.72716,-122.40977,Entire home/apt,1.0,1.0,1.0,96.0,Entire guest suite,2
37.77948081,-122.4040556,Entire home/apt,1.0,3.0,3.0,664.0,Entire home,6
37.76983,-122.43241,Entire home/apt,1.0,1.0,1.0,130.0,Entire rental unit,2
37.76031,-122.46516,Entire home/apt,2.5,4.0,6.0,755.0,Entire home,16
37.76668,-122.42067,Entire home/apt,1.0,2.0,2.0,198.0,Entire condo,2
37.78404,-122.44084,Entire home/apt,1.0,1.0,1.0,85.0,Entire condo,2
37.72674,-122.41468,Entire home/apt,2.0,2.0,2.0,237.0,Entire home,4
37.74367,-122.45673,Entire home/apt,1.0,1.0,2.0,154.0,Entire guest suite,2
37.78299,-122.48173,Private room,1.0,1.0,1.0,52.0,Private room in rental unit,1
37.78239,-122.48029,Private room,1.0,1.0,1.0,56.0,Private room in rental unit,1
37.7813,-122.43354,Entire home/apt,1.0,1.0,1.0,133.0,Entire rental unit,1
37.76111,-122.4209,Entire home/apt,1.0,1.0,1.0,138.0,Entire condo,2
37.742958,-122.504486,Entire home/apt,1.0,3.0,3.0,155.0,Entire home,6
37.75539,-122.39977,Entire home/apt,1.0,1.0,2.0,144.0,Entire guest suite,2
37.76921,-122.42453,Entire home/apt,1.0,1.0,1.0,309.0,Entire condo,2
37.76702,-122.42845,Entire home/apt,1.0,0.0,2.0,108.0,Entire rental unit,2
37.75469,-122.43738,Entire home/apt,1.0,2.0,2.0,297.0,Entire guest suite,4
37.7782,-122.42154,Entire home/apt,1.0,1.0,1.0,60.0,Entire rental unit,2
37.75047,-122.48885,Private room,1.0,1.0,1.0,74.0,Private room in home,2
37.70911,-122.44886,Private room,2.0,1.0,1.0,42.0,Private room in condo,1
37.77196,-122.44437,Entire home/apt,2.5,3.0,3.0,491.0,Entire home,8
37.75039,-122.50602,Entire home/apt,2.0,2.0,3.0,142.0,Entire home,5
37.73111,-122.41482,Private room,1.5,1.0,1.0,59.0,Private room in home,2
37.77965,-122.42176,Entire home/apt,1.0,1.0,1.0,153.0,Entire serviced apartment,3
37.774364,-122.431107,Entire home/apt,1.0,3.0,3.0,289.0,Entire rental unit,6
37.771351,-122.442619,Entire home/apt,1.5,3.0,3.0,435.0,Entire condo,4
37.77749,-122.45892,Private room,1.0,1.0,1.0,75.0,Private room in home,1
37.77781,-122.45916,Private room,1.0,1.0,1.0,64.0,Private room in home,1
37.72004757,-122.4305614,Entire home/apt,2.0,2.0,3.0,100.0,Entire home,5
37.77441,-122.4244,Entire home/apt,2.0,3.0,3.0,156.0,Entire rental unit,4
37.73961,-122.42045,Entire home/apt,1.0,2.0,2.0,383.0,Entire home,4
37.77318,-122.40049,Entire home/apt,2.5,3.0,3.0,250.0,Entire loft,4
37.74556,-122.41497,Entire home/apt,1.0,3.0,3.0,185.0,Entire home,6
37.74193,-122.49013,Entire home/apt,1.0,2.0,2.0,199.0,Entire home,4
37.78876,-122.41095,Entire home/apt,1.0,0.0,2.0,221.0,Entire serviced apartment,4
37.78679,-122.40928,Private room,1.0,0.0,4.0,221.0,Room in hotel,4
37.79817,-122.40611,Entire home/apt,1.0,1.0,1.0,236.0,Entire condo,2
37.74641,-122.43008,Entire home/apt,1.0,2.0,2.0,670.0,Entire home,4
37.76208653,-122.4328298,Entire home/apt,1.0,1.0,2.0,270.0,Entire condo,4
37.72146,-122.44063,Private room,1.0,1.0,2.0,116.0,Private room in home,4
37.74671173,-122.4504623,Entire home/apt,1.0,1.0,2.0,181.0,Entire guest suite,3
37.75155,-122.43637,Entire home/apt,2.0,2.0,2.0,522.0,Entire home,4
37.7566452,-122.4020767,Entire home/apt,2.0,2.0,2.0,280.0,Entire home,4
37.72007272,-122.4269611,Entire home/apt,1.0,2.0,3.0,130.0,Entire home,4
37.71365356,-122.3997574,Entire home/apt,2.0,4.0,4.0,328.0,Entire home,8
37.77517,-122.40405,Private room,1.0,1.0,1.0,182.0,Private room in condo,2
37.77594,-122.40395,Private room,1.0,1.0,1.0,173.0,Private room in condo,2
37.78435,-122.44117,Entire home/apt,2.0,2.0,3.0,135.0,Entire home,4
37.74362,-122.43316,Entire home/apt,3.0,4.0,4.0,432.0,Entire home,6
37.7743,-122.49334,Entire home/apt,1.0,1.0,2.0,114.0,Entire guest suite,3
37.7474556,-122.4314194,Entire home/apt,2.0,2.0,4.0,380.0,Entire home,5
37.77896,-122.49872,Entire home/apt,1.0,2.0,3.0,168.0,Entire home,8
37.77904,-122.5038,Entire home/apt,1.0,2.0,2.0,192.0,Entire rental unit,4
37.75219,-122.42709,Entire home/apt,2.0,3.0,3.0,690.0,Entire rental unit,6
37.79719,-122.39965,Private room,1.0,1.0,1.0,300.0,Private room in rental unit,1
37.80410046,-122.4258456,Entire home/apt,1.0,1.0,1.0,158.0,Entire rental unit,2
37.71446,-122.44789,Entire home/apt,1.0,1.0,1.0,110.0,Entire rental unit,2
37.775017,-122.492188,Entire home/apt,1.0,1.0,1.0,198.0,Entire guest suite,3
37.763519,-122.504745,Entire home/apt,2.0,3.0,3.0,275.0,Entire condo,4
37.734196,-122.416054,Entire home/apt,1.0,1.0,1.0,116.0,Entire guest suite,2
37.76692,-122.42058,Entire home/apt,1.0,1.0,1.0,140.0,Entire condo,2
37.766647,-122.426865,Entire home/apt,2.0,2.0,2.0,350.0,Entire condo,4
37.76579666,-122.4522247,Private room,3.5,1.0,1.0,55.0,Private room in rental unit,1
37.76265,-122.4037,Entire home/apt,1.0,1.0,2.0,430.0,Entire condo,3
37.75765,-122.40834,Entire home/apt,2.0,2.0,2.0,425.0,Entire rental unit,4
37.75642,-122.41032,Entire home/apt,1.0,1.0,1.0,335.0,Entire guest suite,2
37.75731,-122.41017,Entire home/apt,3.0,3.0,3.0,529.0,Entire condo,6
37.75787,-122.47853,Entire home/apt,1.0,3.0,3.0,429.0,Entire home,6
37.78807,-122.4578,Entire home/apt,2.0,3.0,3.0,504.0,Entire condo,6
37.75883772,-122.4022733,Entire home/apt,1.0,1.0,1.0,244.0,Entire condo,2
37.7136553,-122.3997598,Entire home/apt,2.0,2.0,2.0,194.0,Entire home,4
37.8046953,-122.4121586,Entire home/apt,2.0,2.0,2.0,296.0,Entire condo,5
37.78202,-122.48657,Entire home/apt,1.0,2.0,2.0,129.0,Entire rental unit,3
37.74098366,-122.4914398,Entire home/apt,2.0,3.0,3.0,269.0,Entire guest suite,6
37.78746,-122.41312,Entire home/apt,1.0,0.0,1.0,120.0,Entire rental unit,2
37.73916,-122.41246,Entire home/apt,2.0,2.0,2.0,150.0,Entire rental unit,3
37.72776,-122.40803,Private room,2.5,1.0,1.0,83.0,Private room in home,2
37.78134,-122.41912,Entire home/apt,1.0,1.0,2.0,150.0,Entire condo,3
37.7267606,-122.4085215,Private room,1.5,1.0,1.0,54.0,Private room in home,1
37.7267606,-122.4085215,Private room,1.5,1.0,1.0,100.0,Private room in home,2
37.78901,-122.40938,Entire home/apt,1.0,0.0,1.0,163.0,Entire rental unit,4
37.77231,-122.4382,Entire home/apt,2.0,4.0,5.0,315.0,Entire home,8
37.7886,-122.43358,Entire home/apt,1.0,1.0,1.0,150.0,Entire vacation home,2
37.73841015,-122.4249194,Entire home/apt,1.0,1.0,1.0,236.0,Entire condo,2
37.78985,-122.41383,Entire home/apt,1.0,1.0,1.0,245.0,Entire rental unit,4
37.75877,-122.42177,Entire home/apt,1.0,2.0,2.0,266.0,Entire condo,5
37.79364,-122.42805,Entire home/apt,1.0,1.0,1.0,209.0,Entire rental unit,2
37.79388,-122.4296,Entire home/apt,1.0,1.0,1.0,235.0,Entire rental unit,2
37.75385,-122.43646,Entire home/apt,1.0,1.0,1.0,291.0,Entire guest suite,2
37.74998,-122.48783,Entire home/apt,2.0,3.0,5.0,379.0,Entire home,8
37.7479,-122.48832,Entire home/apt,2.0,2.0,3.0,395.0,Entire home,5
37.74869,-122.48758,Private room,1.0,1.0,1.0,99.0,Private room in home,2
37.77859,-122.4664,Entire home/apt,1.0,1.0,1.0,144.0,Entire guest suite,2
37.79863,-122.40395,Entire home/apt,1.0,1.0,1.0,164.0,Entire condo,2
37.76266,-122.39335,Entire home/apt,2.0,2.0,2.0,297.0,Entire rental unit,4
37.7167999,-122.4599266,Entire home/apt,1.5,2.0,2.0,164.0,Entire home,4
37.7897117,-122.3989344,Entire home/apt,1.0,1.0,2.0,149.0,Entire condo,4
37.78136409,-122.3990772,Entire home/apt,1.0,0.0,1.0,110.0,Entire condo,2
37.72747,-122.43576,Entire home/apt,1.0,1.0,1.0,90.0,Entire home,2
37.75949,-122.40308,Entire home/apt,1.0,1.0,1.0,151.0,Entire rental unit,2
37.7852037,-122.4151808,Entire home/apt,1.0,0.0,1.0,99.0,Entire condo,2
37.73612,-122.45461,Entire home/apt,1.0,1.0,1.0,163.0,Entire rental unit,2
37.74703,-122.41887,Entire home/apt,1.5,1.0,1.0,190.0,Entire condo,2
37.71932,-122.43664,Private room,1.0,1.0,1.0,51.0,Private room in guest suite,1
37.77292,-122.50207,Entire home/apt,1.0,2.0,2.0,120.0,Entire home,6
37.73249,-122.44292,Private room,1.0,2.0,2.0,165.0,Private room in home,4
37.78882,-122.40984,Entire home/apt,1.0,0.0,2.0,125.0,Entire rental unit,4
37.7808459,-122.4764222,Entire home/apt,1.0,1.0,2.0,136.0,Entire rental unit,4
37.79795,-122.43064,Entire home/apt,2.0,4.0,5.0,220.0,Entire rental unit,12
37.75534,-122.424,Private room,1.0,1.0,1.0,238.0,Private room in condo,3
37.75847,-122.42304,Entire home/apt,1.0,2.0,2.0,160.0,Entire home,4
37.7807638,-122.4764602,Entire home/apt,2.0,3.0,5.0,290.0,Entire rental unit,9
37.73798,-122.4145,Entire home/apt,1.0,1.0,1.0,180.0,Entire guest suite,3
37.79469,-122.43669,Entire home/apt,1.0,2.0,2.0,225.0,Entire rental unit,4
37.7588133,-122.4320595,Entire home/apt,1.0,1.0,1.0,235.0,Entire home,2
37.78726,-122.40924,Entire home/apt,1.0,0.0,2.0,125.0,Entire rental unit,4
37.71539,-122.40293,Entire home/apt,1.0,0.0,1.0,88.0,Entire home,2
37.78563,-122.39634,Entire home/apt,1.0,1.0,1.0,139.0,Entire condo,3
37.76285,-122.43337,Entire home/apt,1.0,1.0,1.0,497.0,Entire guest suite,2
37.78071,-122.41037,Private room,1.0,1.0,1.0,74.0,Room in hotel,2
37.75428,-122.4168,Entire home/apt,1.0,1.0,1.0,196.0,Entire bungalow,2
37.75962,-122.49753,Entire home/apt,3.0,3.0,4.0,777.0,Entire home,6
37.78125,-122.40854,Entire home/apt,1.0,1.0,1.0,131.0,Entire rental unit,2
37.77476,-122.44305,Entire home/apt,1.5,1.0,2.0,146.0,Entire condo,4
37.74512923,-122.4252119,Entire home/apt,1.0,2.0,2.0,175.0,Entire rental unit,3
37.79512,-122.4182,Entire home/apt,1.0,3.0,3.0,385.0,Entire condo,5
37.71653,-122.44396,Entire home/apt,1.0,1.0,1.0,131.0,Entire home,3
37.75547,-122.48016,Entire home/apt,2.0,2.0,4.0,293.0,Entire home,6
37.7764063,-122.4151619,Private room,3.0,1.0,1.0,129.0,Room in boutique hotel,2
37.7889904,-122.4127915,Entire home/apt,1.0,1.0,2.0,300.0,Entire vacation home,4
37.78413,-122.41046,Entire home/apt,1.0,1.0,1.0,137.0,Entire serviced apartment,3
37.76133,-122.4766,Private room,1.0,1.0,2.0,124.0,Private room in bed and breakfast,2
37.7557622,-122.419807,Private room,1.0,1.0,1.0,120.0,Private room in condo,1
37.7184263,-122.4548845,Entire home/apt,1.0,2.0,2.0,109.0,Entire home,4
37.79839,-122.4066,Private room,1.0,1.0,1.0,70.0,Private room in rental unit,2
37.79343,-122.41323,Entire home/apt,1.0,1.0,2.0,375.0,Entire condo,4
37.7587646,-122.4759697,Entire home/apt,1.0,2.0,3.0,359.0,Entire home,4
37.74533,-122.42489,Entire home/apt,2.0,3.0,3.0,209.0,Entire condo,6
37.79856348,-122.4410684,Shared room,1.5,1.0,16.0,50.0,Shared room in hostel,1
37.7713226,-122.4050655,Entire home/apt,1.0,1.0,1.0,175.0,Entire rental unit,2
37.73387,-122.38453,Entire home/apt,1.0,1.0,1.0,191.0,Entire guest suite,2
37.7410636,-122.4201252,Entire home/apt,1.0,1.0,1.0,129.0,Entire guest suite,2
37.79572,-122.43317,Entire home/apt,1.0,1.0,1.0,126.0,Entire rental unit,2
37.71311,-122.43457,Private room,1.0,1.0,1.0,66.0,Private room in home,2
37.781926,-122.471538,Entire home/apt,3.0,3.0,4.0,379.0,Entire condo,8
37.79006,-122.39991,Private room,1.0,1.0,1.0,250.0,Private room in bed and breakfast,2
37.80043,-122.43431,Private room,1.0,1.0,1.0,59.0,Private room in rental unit,1
37.75564,-122.41391,Entire home/apt,2.5,3.0,3.0,523.0,Entire condo,5
37.79934,-122.41432,Entire home/apt,1.0,1.0,2.0,275.0,Entire condo,3
37.78795,-122.41346,Entire home/apt,1.0,1.0,2.0,450.0,Entire vacation home,4
37.76396,-122.43018,Private room,1.0,1.0,1.0,170.0,Private room in home,2
37.76426,-122.42982,Private room,1.0,1.0,1.0,157.0,Private room in home,2
37.78834,-122.41394,Entire home/apt,1.0,1.0,2.0,400.0,Entire vacation home,4
37.7992,-122.43406,Entire home/apt,2.0,3.0,3.0,485.0,Entire condo,7
37.7798299,-122.436538,Entire home/apt,2.0,3.0,3.0,565.0,Entire condo,6
37.7889904,-122.4127915,Entire home/apt,1.0,1.0,2.0,350.0,Entire vacation home,4
37.77686,-122.48202,Entire home/apt,1.0,2.0,1.0,156.0,Entire rental unit,2
37.78990595,-122.4243647,Entire home/apt,1.0,1.0,1.0,155.0,Entire condo,2
37.77924,-122.42134,Entire home/apt,1.0,1.0,1.0,153.0,Entire rental unit,2
37.73864,-122.42966,Entire home/apt,1.0,1.0,1.0,185.0,Entire guesthouse,2
37.77063,-122.42307,Private room,1.0,1.0,1.0,123.0,Private room in condo,2
37.7374,-122.39508,Entire home/apt,1.0,1.0,2.0,60.0,Entire guest suite,5
37.7866,-122.41561,Private room,1.0,1.0,1.0,75.0,Room in boutique hotel,2
37.79982,-122.43189,Entire home/apt,1.0,1.0,1.0,195.0,Entire condo,2
37.71459,-122.40282,Entire home/apt,1.0,2.0,3.0,179.0,Entire home,5
37.78506,-122.41398,Private room,0.5,1.0,1.0,76.0,Private room in rental unit,2
37.7625,-122.44337,Entire home/apt,1.0,2.0,2.0,200.0,Entire condo,3
37.79114,-122.44091,Entire home/apt,2.0,3.0,3.0,330.0,Entire rental unit,6
37.77543,-122.41416,Private room,1.0,1.0,1.0,125.0,Private room in bed and breakfast,2
37.7937084,-122.4191336,Private room,1.0,1.0,2.0,75.0,Private room in casa particular,2
37.7528,-122.41415,Private room,1.0,1.0,1.0,67.0,Private room in rental unit,2
37.78666,-122.4148,Private room,1.0,1.0,1.0,74.0,Private room in rental unit,2
37.7863,-122.41617,Private room,1.0,1.0,1.0,77.0,Private room in rental unit,2
37.78621,-122.41422,Private room,1.0,1.0,1.0,71.0,Private room in rental unit,2
37.71379,-122.46881,Entire home/apt,1.0,2.0,3.0,186.0,Entire home,4
37.78525,-122.41598,Private room,1.0,1.0,1.0,77.0,Private room in rental unit,2
37.7859,-122.41612,Private room,1.0,1.0,1.0,80.0,Private room in rental unit,2
37.77668,-122.47978,Private room,1.0,1.0,1.0,53.0,Private room in home,1
37.77521,-122.42676,Entire home/apt,2.0,3.0,0.0,343.0,Entire condo,6
37.75774,-122.40944,Entire home/apt,1.0,2.0,3.0,138.0,Entire home,4
37.79319,-122.43377,Entire home/apt,2.0,4.0,3.0,550.0,Entire condo,8
37.78713,-122.40972,Entire home/apt,1.0,0.0,1.0,89.0,Entire serviced apartment,2
37.7885,-122.41112,Entire home/apt,1.0,0.0,1.0,89.0,Entire serviced apartment,2
37.7774649,-122.4425786,Entire home/apt,2.0,3.0,2.0,299.0,Entire rental unit,4
37.78075,-122.40893,Private room,8.0,1.0,1.0,40.0,Room in hotel,1
37.80196,-122.42643,Entire home/apt,1.0,2.0,2.0,400.0,Entire condo,4
37.71582,-122.43144,Entire home/apt,1.0,2.0,4.0,119.0,Entire home,4
37.765819,-122.452055,Entire home/apt,3.5,5.0,5.0,564.0,Entire condo,10
37.74213,-122.48464,Entire home/apt,1.0,1.0,2.0,125.0,Entire guest suite,2
